Country,Country code,State,State code,State type,Year,Category,Subcategory,Variable,Unit,Value,YoY absolute change,YoY % change
India,IND,Madhya Pradesh,MP,state,2024,Power sector emissions,Fuel,Other Fossil,%,0.0,,
India,IND,Madhya Pradesh,MP,state,2024,Power sector emissions,Fuel,Other Renewables,%,2.15,,
India,IND,Madhya Pradesh,MP,state,2024,Power sector emissions,Fuel,Solar,%,289.58,,
India,IND,Madhya Pradesh,MP,state,2024,Power sector emissions,Fuel,Wind,%,51.75,,
India,IND,Madhya Pradesh,MP,state,2024,Power sector emissions,Fuel,Bioenergy,ktCO2,44.63,1.75,4.08
India,IND,Madhya Pradesh,MP,state,2024,Power sector emissions,Fuel,Coal,ktCO2,119972.29,1772.43,1.5
India,IND,Madhya Pradesh,MP,state,2024,Power sector emissions,Fuel,Gas,ktCO2,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2024,Power sector emissions,Fuel,Hydro,ktCO2,188.65,16.09,9.32
India,IND,Madhya Pradesh,MP,state,2024,Power sector emissions,Fuel,Nuclear,ktCO2,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2024,Power sector emissions,Fuel,Other Fossil,ktCO2,0.0,0.0,
India,IND,Madhya Pradesh,MP,state,2024,Power sector emissions,Fuel,Other Renewables,ktCO2,2.15,1.0,86.96
India,IND,Madhya Pradesh,MP,state,2024,Power sector emissions,Fuel,Solar,ktCO2,289.58,112.92,63.92
India,IND,Madhya Pradesh,MP,state,2024,Power sector emissions,Fuel,Wind,ktCO2,51.75,-0.82,-1.56
India,IND,Madhya Pradesh,MP,state,2024,Power sector emissions,Total,Total emissions,ktCO2,120549.05,1903.37,1.6
India,IND,Uttar Pradesh,UP,state,2019,Capacity,Aggregate fuel,Clean,MW,4127.31,,
India,IND,Uttar Pradesh,UP,state,2019,Capacity,Aggregate fuel,Fossil,MW,23902.14,,
India,IND,Uttar Pradesh,UP,state,2019,Capacity,Aggregate fuel,Gas and Other Fossil,MW,1493.14,,
India,IND,Uttar Pradesh,UP,state,2019,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",MW,2642.21,,
India,IND,Uttar Pradesh,UP,state,2019,Capacity,Aggregate fuel,Renewables,MW,3687.31,,
India,IND,Uttar Pradesh,UP,state,2019,Capacity,Aggregate fuel,Wind and Solar,MW,1045.1,,
India,IND,Uttar Pradesh,UP,state,2019,Capacity,Fuel,Bioenergy,MW,2115.51,,
India,IND,Uttar Pradesh,UP,state,2019,Capacity,Fuel,Coal,MW,22409.0,,
India,IND,Uttar Pradesh,UP,state,2019,Capacity,Fuel,Gas,MW,1493.14,,
India,IND,Uttar Pradesh,UP,state,2019,Capacity,Fuel,Hydro,MW,526.7,,
India,IND,Uttar Pradesh,UP,state,2019,Capacity,Fuel,Nuclear,MW,440.0,,
India,IND,Uttar Pradesh,UP,state,2019,Capacity,Fuel,Other Fossil,MW,0.0,,
India,IND,Uttar Pradesh,UP,state,2019,Capacity,Fuel,Other Renewables,MW,0.0,,
India,IND,Uttar Pradesh,UP,state,2019,Capacity,Fuel,Solar,MW,1045.1,,
India,IND,Uttar Pradesh,UP,state,2019,Capacity,Fuel,Wind,MW,0.0,,
India,IND,Uttar Pradesh,UP,state,2019,Electricity generation,Aggregate fuel,Clean,%,7.59,,
India,IND,Uttar Pradesh,UP,state,2019,Electricity generation,Aggregate fuel,Fossil,%,92.41,,
India,IND,Uttar Pradesh,UP,state,2019,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,1.63,,
India,IND,Uttar Pradesh,UP,state,2019,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,3.85,,
India,IND,Uttar Pradesh,UP,state,2019,Electricity generation,Aggregate fuel,Renewables,%,4.9,,
India,IND,Uttar Pradesh,UP,state,2019,Electricity generation,Aggregate fuel,Wind and Solar,%,1.05,,
India,IND,Uttar Pradesh,UP,state,2019,Electricity generation,Aggregate fuel,Clean,GWh,9819.64,,
India,IND,Uttar Pradesh,UP,state,2019,Electricity generation,Aggregate fuel,Fossil,GWh,119461.46,,
India,IND,Uttar Pradesh,UP,state,2019,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,2101.88,,
India,IND,Uttar Pradesh,UP,state,2019,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,4983.8,,
India,IND,Uttar Pradesh,UP,state,2019,Electricity generation,Aggregate fuel,Renewables,GWh,6347.06,,
India,IND,Uttar Pradesh,UP,state,2019,Electricity generation,Aggregate fuel,Wind and Solar,GWh,1363.26,,
India,IND,Uttar Pradesh,UP,state,2019,Electricity generation,Fuel,Bioenergy,%,3.01,,
India,IND,Uttar Pradesh,UP,state,2019,Electricity generation,Fuel,Coal,%,90.78,,
India,IND,Uttar Pradesh,UP,state,2019,Electricity generation,Fuel,Gas,%,1.63,,
India,IND,Uttar Pradesh,UP,state,2019,Electricity generation,Fuel,Hydro,%,0.84,,
India,IND,Uttar Pradesh,UP,state,2019,Electricity generation,Fuel,Nuclear,%,2.69,,
India,IND,Uttar Pradesh,UP,state,2019,Electricity generation,Fuel,Other Fossil,%,0.0,,
India,IND,Uttar Pradesh,UP,state,2019,Electricity generation,Fuel,Other Renewables,%,0.0,,
India,IND,Uttar Pradesh,UP,state,2019,Electricity generation,Fuel,Solar,%,1.05,,
India,IND,Uttar Pradesh,UP,state,2019,Electricity generation,Fuel,Wind,%,0.0,,
India,IND,Uttar Pradesh,UP,state,2019,Electricity generation,Fuel,Bioenergy,GWh,3894.94,,
India,IND,Uttar Pradesh,UP,state,2019,Electricity generation,Fuel,Coal,GWh,117359.58,,
India,IND,Uttar Pradesh,UP,state,2019,Electricity generation,Fuel,Gas,GWh,2101.88,,
India,IND,Uttar Pradesh,UP,state,2019,Electricity generation,Fuel,Hydro,GWh,1088.86,,
India,IND,Uttar Pradesh,UP,state,2019,Electricity generation,Fuel,Nuclear,GWh,3472.58,,
India,IND,Uttar Pradesh,UP,state,2019,Electricity generation,Fuel,Other Fossil,GWh,0.0,,
India,IND,Uttar Pradesh,UP,state,2019,Electricity generation,Fuel,Other Renewables,GWh,0.0,,
India,IND,Uttar Pradesh,UP,state,2019,Electricity generation,Fuel,Solar,GWh,1363.26,,
India,IND,Uttar Pradesh,UP,state,2019,Electricity generation,Fuel,Wind,GWh,0.0,,
India,IND,Uttar Pradesh,UP,state,2019,Electricity generation,Total,Total Generation,GWh,129281.1,,
India,IND,Uttar Pradesh,UP,state,2019,Power sector emissions,Aggregate fuel,Clean,%,1029.08,,
India,IND,Uttar Pradesh,UP,state,2019,Power sector emissions,Aggregate fuel,Fossil,%,97264.77,,
India,IND,Uttar Pradesh,UP,state,2019,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,1029.92,,
India,IND,Uttar Pradesh,UP,state,2019,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,921.97,,
India,IND,Uttar Pradesh,UP,state,2019,Power sector emissions,Aggregate fuel,Renewables,%,987.41,,
India,IND,Uttar Pradesh,UP,state,2019,Power sector emissions,Aggregate fuel,Wind and Solar,%,65.44,,
India,IND,Uttar Pradesh,UP,state,2019,Power sector emissions,Aggregate fuel,Clean,ktCO2,1029.08,,
India,IND,Uttar Pradesh,UP,state,2019,Power sector emissions,Aggregate fuel,Fossil,ktCO2,97264.77,,
India,IND,Uttar Pradesh,UP,state,2019,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,1029.92,,
India,IND,Uttar Pradesh,UP,state,2019,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,921.97,,
India,IND,Uttar Pradesh,UP,state,2019,Power sector emissions,Aggregate fuel,Renewables,ktCO2,987.41,,
India,IND,Uttar Pradesh,UP,state,2019,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,65.44,,
India,IND,Uttar Pradesh,UP,state,2019,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,760.31,,
India,IND,Uttar Pradesh,UP,state,2019,Power sector emissions,Fuel,Bioenergy,%,895.84,,
India,IND,Uttar Pradesh,UP,state,2019,Power sector emissions,Fuel,Coal,%,96234.85,,
India,IND,Uttar Pradesh,UP,state,2019,Power sector emissions,Fuel,Gas,%,1029.92,,
India,IND,Uttar Pradesh,UP,state,2019,Power sector emissions,Fuel,Hydro,%,26.13,,
India,IND,Uttar Pradesh,UP,state,2019,Power sector emissions,Fuel,Nuclear,%,41.67,,
India,IND,Uttar Pradesh,UP,state,2019,Power sector emissions,Fuel,Other Fossil,%,0.0,,
India,IND,Uttar Pradesh,UP,state,2019,Power sector emissions,Fuel,Other Renewables,%,0.0,,
India,IND,Uttar Pradesh,UP,state,2019,Power sector emissions,Fuel,Solar,%,65.44,,
India,IND,Uttar Pradesh,UP,state,2019,Power sector emissions,Fuel,Wind,%,0.0,,
India,IND,Uttar Pradesh,UP,state,2019,Power sector emissions,Fuel,Bioenergy,ktCO2,895.84,,
India,IND,Uttar Pradesh,UP,state,2019,Power sector emissions,Fuel,Coal,ktCO2,96234.85,,
India,IND,Uttar Pradesh,UP,state,2019,Power sector emissions,Fuel,Gas,ktCO2,1029.92,,
India,IND,Uttar Pradesh,UP,state,2019,Power sector emissions,Fuel,Hydro,ktCO2,26.13,,
India,IND,Uttar Pradesh,UP,state,2019,Power sector emissions,Fuel,Nuclear,ktCO2,41.67,,
India,IND,Uttar Pradesh,UP,state,2019,Power sector emissions,Fuel,Other Fossil,ktCO2,0.0,,
India,IND,Uttar Pradesh,UP,state,2019,Power sector emissions,Fuel,Other Renewables,ktCO2,0.0,,
India,IND,Uttar Pradesh,UP,state,2019,Power sector emissions,Fuel,Solar,ktCO2,65.44,,
India,IND,Uttar Pradesh,UP,state,2019,Power sector emissions,Fuel,Wind,ktCO2,0.0,,
India,IND,Uttar Pradesh,UP,state,2019,Power sector emissions,Total,Total emissions,ktCO2,98293.85,,
India,IND,Uttar Pradesh,UP,state,2020,Capacity,Aggregate fuel,Clean,MW,4400.81,273.5,6.63
India,IND,Uttar Pradesh,UP,state,2020,Capacity,Aggregate fuel,Fossil,MW,23902.14,0.0,0.0
India,IND,Uttar Pradesh,UP,state,2020,Capacity,Aggregate fuel,Gas and Other Fossil,MW,1493.14,0.0,0.0
India,IND,Uttar Pradesh,UP,state,2020,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",MW,2667.96,25.75,0.97
India,IND,Uttar Pradesh,UP,state,2020,Capacity,Aggregate fuel,Renewables,MW,3960.81,273.5,7.42
India,IND,Uttar Pradesh,UP,state,2020,Capacity,Aggregate fuel,Wind and Solar,MW,1292.85,247.75,23.71
India,IND,Uttar Pradesh,UP,state,2020,Capacity,Fuel,Bioenergy,MW,2117.26,1.75,0.08
India,IND,Uttar Pradesh,UP,state,2020,Capacity,Fuel,Coal,MW,22409.0,0.0,0.0
India,IND,Uttar Pradesh,UP,state,2020,Capacity,Fuel,Gas,MW,1493.14,0.0,0.0
India,IND,Uttar Pradesh,UP,state,2020,Capacity,Fuel,Hydro,MW,550.7,24.0,4.56
India,IND,Uttar Pradesh,UP,state,2020,Capacity,Fuel,Nuclear,MW,440.0,0.0,0.0
India,IND,Uttar Pradesh,UP,state,2020,Capacity,Fuel,Other Fossil,MW,0.0,0.0,
India,IND,Uttar Pradesh,UP,state,2020,Capacity,Fuel,Other Renewables,MW,0.0,0.0,
India,IND,Uttar Pradesh,UP,state,2020,Capacity,Fuel,Solar,MW,1292.85,247.75,23.71
India,IND,Uttar Pradesh,UP,state,2020,Capacity,Fuel,Wind,MW,0.0,0.0,
India,IND,Uttar Pradesh,UP,state,2020,Electricity generation,Aggregate fuel,Clean,%,8.49,,
India,IND,Uttar Pradesh,UP,state,2020,Electricity generation,Aggregate fuel,Fossil,%,91.51,,
India,IND,Uttar Pradesh,UP,state,2020,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,2.25,,
India,IND,Uttar Pradesh,UP,state,2020,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,4.34,,
India,IND,Uttar Pradesh,UP,state,2020,Electricity generation,Aggregate fuel,Renewables,%,5.65,,
India,IND,Uttar Pradesh,UP,state,2020,Electricity generation,Aggregate fuel,Wind and Solar,%,1.31,,
India,IND,Uttar Pradesh,UP,state,2020,Electricity generation,Aggregate fuel,Clean,GWh,10855.8,1036.16,10.55
India,IND,Uttar Pradesh,UP,state,2020,Electricity generation,Aggregate fuel,Fossil,GWh,117070.82,-2390.64,-2.0
India,IND,Uttar Pradesh,UP,state,2020,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,2880.15,778.27,37.03
India,IND,Uttar Pradesh,UP,state,2020,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,5551.46,567.66,11.39
India,IND,Uttar Pradesh,UP,state,2020,Electricity generation,Aggregate fuel,Renewables,GWh,7223.09,876.03,13.8
India,IND,Uttar Pradesh,UP,state,2020,Electricity generation,Aggregate fuel,Wind and Solar,GWh,1671.63,308.37,22.62
India,IND,Uttar Pradesh,UP,state,2020,Electricity generation,Fuel,Bioenergy,%,2.95,,
India,IND,Uttar Pradesh,UP,state,2020,Electricity generation,Fuel,Coal,%,89.26,,
India,IND,Uttar Pradesh,UP,state,2020,Electricity generation,Fuel,Gas,%,2.25,,
India,IND,Uttar Pradesh,UP,state,2020,Electricity generation,Fuel,Hydro,%,1.39,,
India,IND,Uttar Pradesh,UP,state,2020,Electricity generation,Fuel,Nuclear,%,2.84,,
India,IND,Uttar Pradesh,UP,state,2020,Electricity generation,Fuel,Other Fossil,%,0.0,,
India,IND,Uttar Pradesh,UP,state,2020,Electricity generation,Fuel,Other Renewables,%,0.0,,
India,IND,Uttar Pradesh,UP,state,2020,Electricity generation,Fuel,Solar,%,1.31,,
India,IND,Uttar Pradesh,UP,state,2020,Electricity generation,Fuel,Wind,%,0.0,,
India,IND,Uttar Pradesh,UP,state,2020,Electricity generation,Fuel,Bioenergy,GWh,3776.54,-118.4,-3.04
India,IND,Uttar Pradesh,UP,state,2020,Electricity generation,Fuel,Coal,GWh,114190.67,-3168.91,-2.7
India,IND,Uttar Pradesh,UP,state,2020,Electricity generation,Fuel,Gas,GWh,2880.15,778.27,37.03
India,IND,Uttar Pradesh,UP,state,2020,Electricity generation,Fuel,Hydro,GWh,1774.92,686.06,63.01
India,IND,Uttar Pradesh,UP,state,2020,Electricity generation,Fuel,Nuclear,GWh,3632.71,160.13,4.61
India,IND,Uttar Pradesh,UP,state,2020,Electricity generation,Fuel,Other Fossil,GWh,0.0,0.0,
India,IND,Uttar Pradesh,UP,state,2020,Electricity generation,Fuel,Other Renewables,GWh,0.0,0.0,
India,IND,Uttar Pradesh,UP,state,2020,Electricity generation,Fuel,Solar,GWh,1671.63,308.37,22.62
India,IND,Uttar Pradesh,UP,state,2020,Electricity generation,Fuel,Wind,GWh,0.0,0.0,
India,IND,Uttar Pradesh,UP,state,2020,Electricity generation,Total,Total Generation,GWh,127926.62,-1354.48,-1.05
India,IND,Uttar Pradesh,UP,state,2020,Power sector emissions,Aggregate fuel,Clean,%,1035.03,,
India,IND,Uttar Pradesh,UP,state,2020,Power sector emissions,Aggregate fuel,Fossil,%,95047.62,,
India,IND,Uttar Pradesh,UP,state,2020,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,1411.27,,
India,IND,Uttar Pradesh,UP,state,2020,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,911.2,,
India,IND,Uttar Pradesh,UP,state,2020,Power sector emissions,Aggregate fuel,Renewables,%,991.44,,
India,IND,Uttar Pradesh,UP,state,2020,Power sector emissions,Aggregate fuel,Wind and Solar,%,80.24,,
India,IND,Uttar Pradesh,UP,state,2020,Power sector emissions,Aggregate fuel,Clean,ktCO2,1035.03,5.95,0.58
India,IND,Uttar Pradesh,UP,state,2020,Power sector emissions,Aggregate fuel,Fossil,ktCO2,95047.62,-2217.15,-2.28
India,IND,Uttar Pradesh,UP,state,2020,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,1411.27,381.35,37.03
India,IND,Uttar Pradesh,UP,state,2020,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,911.2,-10.77,-1.17
India,IND,Uttar Pradesh,UP,state,2020,Power sector emissions,Aggregate fuel,Renewables,ktCO2,991.44,4.03,0.41
India,IND,Uttar Pradesh,UP,state,2020,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,80.24,14.8,22.62
India,IND,Uttar Pradesh,UP,state,2020,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,751.08,-9.23,-1.21
India,IND,Uttar Pradesh,UP,state,2020,Power sector emissions,Fuel,Bioenergy,%,868.6,,
India,IND,Uttar Pradesh,UP,state,2020,Power sector emissions,Fuel,Coal,%,93636.35,,
India,IND,Uttar Pradesh,UP,state,2020,Power sector emissions,Fuel,Gas,%,1411.27,,
India,IND,Uttar Pradesh,UP,state,2020,Power sector emissions,Fuel,Hydro,%,42.6,,
India,IND,Uttar Pradesh,UP,state,2020,Power sector emissions,Fuel,Nuclear,%,43.59,,
India,IND,Uttar Pradesh,UP,state,2020,Power sector emissions,Fuel,Other Fossil,%,0.0,,
India,IND,Uttar Pradesh,UP,state,2020,Power sector emissions,Fuel,Other Renewables,%,0.0,,
India,IND,Uttar Pradesh,UP,state,2020,Power sector emissions,Fuel,Solar,%,80.24,,
India,IND,Uttar Pradesh,UP,state,2020,Power sector emissions,Fuel,Wind,%,0.0,,
India,IND,Uttar Pradesh,UP,state,2020,Power sector emissions,Fuel,Bioenergy,ktCO2,868.6,-27.24,-3.04
India,IND,Uttar Pradesh,UP,state,2020,Power sector emissions,Fuel,Coal,ktCO2,93636.35,-2598.5,-2.7
India,IND,Uttar Pradesh,UP,state,2020,Power sector emissions,Fuel,Gas,ktCO2,1411.27,381.35,37.03
India,IND,Uttar Pradesh,UP,state,2020,Power sector emissions,Fuel,Hydro,ktCO2,42.6,16.47,63.03
India,IND,Uttar Pradesh,UP,state,2020,Power sector emissions,Fuel,Nuclear,ktCO2,43.59,1.92,4.61
India,IND,Uttar Pradesh,UP,state,2020,Power sector emissions,Fuel,Other Fossil,ktCO2,0.0,0.0,
India,IND,Uttar Pradesh,UP,state,2020,Power sector emissions,Fuel,Other Renewables,ktCO2,0.0,0.0,
India,IND,Uttar Pradesh,UP,state,2020,Power sector emissions,Fuel,Solar,ktCO2,80.24,14.8,22.62
India,IND,Uttar Pradesh,UP,state,2020,Power sector emissions,Fuel,Wind,ktCO2,0.0,0.0,
India,IND,Uttar Pradesh,UP,state,2020,Power sector emissions,Total,Total emissions,ktCO2,96082.65,-2211.2,-2.25
India,IND,Uttar Pradesh,UP,state,2021,Capacity,Aggregate fuel,Clean,MW,5344.36,943.55,21.44
India,IND,Uttar Pradesh,UP,state,2021,Capacity,Aggregate fuel,Fossil,MW,25222.14,1320.0,5.52
India,IND,Uttar Pradesh,UP,state,2021,Capacity,Aggregate fuel,Gas and Other Fossil,MW,1493.14,0.0,0.0
India,IND,Uttar Pradesh,UP,state,2021,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",MW,2730.37,62.41,2.34
India,IND,Uttar Pradesh,UP,state,2021,Capacity,Aggregate fuel,Renewables,MW,4904.36,943.55,23.82
India,IND,Uttar Pradesh,UP,state,2021,Capacity,Aggregate fuel,Wind and Solar,MW,2173.99,881.14,68.15
India,IND,Uttar Pradesh,UP,state,2021,Capacity,Fuel,Bioenergy,MW,2179.67,62.41,2.95
India,IND,Uttar Pradesh,UP,state,2021,Capacity,Fuel,Coal,MW,23729.0,1320.0,5.89
India,IND,Uttar Pradesh,UP,state,2021,Capacity,Fuel,Gas,MW,1493.14,0.0,0.0
India,IND,Uttar Pradesh,UP,state,2021,Capacity,Fuel,Hydro,MW,550.7,0.0,0.0
India,IND,Uttar Pradesh,UP,state,2021,Capacity,Fuel,Nuclear,MW,440.0,0.0,0.0
India,IND,Uttar Pradesh,UP,state,2021,Capacity,Fuel,Other Fossil,MW,0.0,0.0,
India,IND,Uttar Pradesh,UP,state,2021,Capacity,Fuel,Other Renewables,MW,0.0,0.0,
India,IND,Uttar Pradesh,UP,state,2021,Capacity,Fuel,Solar,MW,2173.99,881.14,68.15
India,IND,Uttar Pradesh,UP,state,2021,Capacity,Fuel,Wind,MW,0.0,0.0,
India,IND,Uttar Pradesh,UP,state,2021,Electricity generation,Aggregate fuel,Clean,%,7.68,,
India,IND,Uttar Pradesh,UP,state,2021,Electricity generation,Aggregate fuel,Fossil,%,92.33,,
India,IND,Uttar Pradesh,UP,state,2021,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,0.91,,
India,IND,Uttar Pradesh,UP,state,2021,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,3.46,,
India,IND,Uttar Pradesh,UP,state,2021,Electricity generation,Aggregate fuel,Renewables,%,5.37,,
India,IND,Uttar Pradesh,UP,state,2021,Electricity generation,Aggregate fuel,Wind and Solar,%,1.91,,
India,IND,Uttar Pradesh,UP,state,2021,Electricity generation,Aggregate fuel,Clean,GWh,10822.74,-33.06,-0.3
India,IND,Uttar Pradesh,UP,state,2021,Electricity generation,Aggregate fuel,Fossil,GWh,130260.11,13189.29,11.27
India,IND,Uttar Pradesh,UP,state,2021,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,1280.16,-1599.99,-55.55
India,IND,Uttar Pradesh,UP,state,2021,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,4879.77,-671.69,-12.1
India,IND,Uttar Pradesh,UP,state,2021,Electricity generation,Aggregate fuel,Renewables,GWh,7568.72,345.63,4.79
India,IND,Uttar Pradesh,UP,state,2021,Electricity generation,Aggregate fuel,Wind and Solar,GWh,2688.95,1017.32,60.86
India,IND,Uttar Pradesh,UP,state,2021,Electricity generation,Fuel,Bioenergy,%,2.37,,
India,IND,Uttar Pradesh,UP,state,2021,Electricity generation,Fuel,Coal,%,91.42,,
India,IND,Uttar Pradesh,UP,state,2021,Electricity generation,Fuel,Gas,%,0.91,,
India,IND,Uttar Pradesh,UP,state,2021,Electricity generation,Fuel,Hydro,%,1.08,,
India,IND,Uttar Pradesh,UP,state,2021,Electricity generation,Fuel,Nuclear,%,2.31,,
India,IND,Uttar Pradesh,UP,state,2021,Electricity generation,Fuel,Other Fossil,%,0.0,,
India,IND,Uttar Pradesh,UP,state,2021,Electricity generation,Fuel,Other Renewables,%,0.01,,
India,IND,Uttar Pradesh,UP,state,2021,Electricity generation,Fuel,Solar,%,1.91,,
India,IND,Uttar Pradesh,UP,state,2021,Electricity generation,Fuel,Wind,%,0.0,,
India,IND,Uttar Pradesh,UP,state,2021,Electricity generation,Fuel,Bioenergy,GWh,3346.64,-429.9,-11.38
India,IND,Uttar Pradesh,UP,state,2021,Electricity generation,Fuel,Coal,GWh,128979.95,14789.28,12.95
India,IND,Uttar Pradesh,UP,state,2021,Electricity generation,Fuel,Gas,GWh,1280.16,-1599.99,-55.55
India,IND,Uttar Pradesh,UP,state,2021,Electricity generation,Fuel,Hydro,GWh,1520.63,-254.29,-14.33
India,IND,Uttar Pradesh,UP,state,2021,Electricity generation,Fuel,Nuclear,GWh,3254.02,-378.69,-10.42
India,IND,Uttar Pradesh,UP,state,2021,Electricity generation,Fuel,Other Fossil,GWh,0.0,0.0,
India,IND,Uttar Pradesh,UP,state,2021,Electricity generation,Fuel,Other Renewables,GWh,12.5,12.5,
India,IND,Uttar Pradesh,UP,state,2021,Electricity generation,Fuel,Solar,GWh,2688.95,1017.32,60.86
India,IND,Uttar Pradesh,UP,state,2021,Electricity generation,Fuel,Wind,GWh,0.0,0.0,
India,IND,Uttar Pradesh,UP,state,2021,Electricity generation,Total,Total Generation,GWh,141082.85,13156.23,10.28
India,IND,Uttar Pradesh,UP,state,2021,Power sector emissions,Aggregate fuel,Clean,%,974.83,,
India,IND,Uttar Pradesh,UP,state,2021,Power sector emissions,Aggregate fuel,Fossil,%,106390.84,,
India,IND,Uttar Pradesh,UP,state,2021,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,627.28,,
India,IND,Uttar Pradesh,UP,state,2021,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,806.71,,
India,IND,Uttar Pradesh,UP,state,2021,Power sector emissions,Aggregate fuel,Renewables,%,935.78,,
India,IND,Uttar Pradesh,UP,state,2021,Power sector emissions,Aggregate fuel,Wind and Solar,%,129.07,,
India,IND,Uttar Pradesh,UP,state,2021,Power sector emissions,Aggregate fuel,Clean,ktCO2,974.83,-60.2,-5.82
India,IND,Uttar Pradesh,UP,state,2021,Power sector emissions,Aggregate fuel,Fossil,ktCO2,106390.84,11343.22,11.93
India,IND,Uttar Pradesh,UP,state,2021,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,627.28,-783.99,-55.55
India,IND,Uttar Pradesh,UP,state,2021,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,806.71,-104.49,-11.47
India,IND,Uttar Pradesh,UP,state,2021,Power sector emissions,Aggregate fuel,Renewables,ktCO2,935.78,-55.66,-5.61
India,IND,Uttar Pradesh,UP,state,2021,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,129.07,48.83,60.85
India,IND,Uttar Pradesh,UP,state,2021,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,761.01,9.93,1.32
India,IND,Uttar Pradesh,UP,state,2021,Power sector emissions,Fuel,Bioenergy,%,769.73,,
India,IND,Uttar Pradesh,UP,state,2021,Power sector emissions,Fuel,Coal,%,105763.56,,
India,IND,Uttar Pradesh,UP,state,2021,Power sector emissions,Fuel,Gas,%,627.28,,
India,IND,Uttar Pradesh,UP,state,2021,Power sector emissions,Fuel,Hydro,%,36.5,,
India,IND,Uttar Pradesh,UP,state,2021,Power sector emissions,Fuel,Nuclear,%,39.05,,
India,IND,Uttar Pradesh,UP,state,2021,Power sector emissions,Fuel,Other Fossil,%,0.0,,
India,IND,Uttar Pradesh,UP,state,2021,Power sector emissions,Fuel,Other Renewables,%,0.48,,
India,IND,Uttar Pradesh,UP,state,2021,Power sector emissions,Fuel,Solar,%,129.07,,
India,IND,Uttar Pradesh,UP,state,2021,Power sector emissions,Fuel,Wind,%,0.0,,
India,IND,Uttar Pradesh,UP,state,2021,Power sector emissions,Fuel,Bioenergy,ktCO2,769.73,-98.87,-11.38
India,IND,Uttar Pradesh,UP,state,2021,Power sector emissions,Fuel,Coal,ktCO2,105763.56,12127.21,12.95
India,IND,Uttar Pradesh,UP,state,2021,Power sector emissions,Fuel,Gas,ktCO2,627.28,-783.99,-55.55
India,IND,Uttar Pradesh,UP,state,2021,Power sector emissions,Fuel,Hydro,ktCO2,36.5,-6.1,-14.32
India,IND,Uttar Pradesh,UP,state,2021,Power sector emissions,Fuel,Nuclear,ktCO2,39.05,-4.54,-10.42
India,IND,Uttar Pradesh,UP,state,2021,Power sector emissions,Fuel,Other Fossil,ktCO2,0.0,0.0,
India,IND,Uttar Pradesh,UP,state,2021,Power sector emissions,Fuel,Other Renewables,ktCO2,0.48,0.48,
India,IND,Uttar Pradesh,UP,state,2021,Power sector emissions,Fuel,Solar,ktCO2,129.07,48.83,60.85
India,IND,Uttar Pradesh,UP,state,2021,Power sector emissions,Fuel,Wind,ktCO2,0.0,0.0,
India,IND,Uttar Pradesh,UP,state,2021,Power sector emissions,Total,Total emissions,ktCO2,107365.67,11283.02,11.74
India,IND,Uttar Pradesh,UP,state,2022,Capacity,Aggregate fuel,Clean,MW,5668.75,324.39,6.07
India,IND,Uttar Pradesh,UP,state,2022,Capacity,Aggregate fuel,Fossil,MW,25788.14,566.0,2.24
